Coin,USD_TYPE,USD_MARKET,USD_FROMSYMBOL,USD_TOSYMBOL,USD_FLAGS,USD_PRICE,USD_LASTUPDATE,USD_MEDIAN,USD_LASTVOLUME,USD_LASTVOLUMETO,USD_LASTTRADEID,USD_VOLUMEDAY,USD_VOLUMEDAYTO,USD_VOLUME24HOUR,USD_VOLUME24HOURTO,USD_OPENDAY,USD_HIGHDAY,USD_LOWDAY,USD_OPEN24HOUR,USD_HIGH24HOUR,USD_LOW24HOUR,USD_LASTMARKET,USD_VOLUMEHOUR,USD_VOLUMEHOURTO,USD_OPENHOUR,USD_HIGHHOUR,USD_LOWHOUR,USD_TOPTIERVOLUME24HOUR,USD_TOPTIERVOLUME24HOURTO,USD_CHANGE24HOUR,USD_CHANGEPCT24HOUR,USD_CHANGEDAY,USD_CHANGEPCTDAY,USD_CHANGEHOUR,USD_CHANGEPCTHOUR,USD_CONVERSIONTYPE,USD_CONVERSIONSYMBOL,USD_SUPPLY,USD_MKTCAP,USD_MKTCAPPENALTY,USD_CIRCULATINGSUPPLY,USD_CIRCULATINGSUPPLYMKTCAP,USD_TOTALVOLUME24H,USD_TOTALVOLUME24HTO,USD_TOTALTOPTIERVOLUME24H,USD_TOTALTOPTIERVOLUME24HTO,USD_IMAGEURL,INR_TYPE,INR_MARKET,INR_FROMSYMBOL,INR_TOSYMBOL,INR_FLAGS,INR_PRICE,INR_LASTUPDATE,INR_MEDIAN,INR_LASTVOLUME,INR_LASTVOLUMETO,INR_LASTTRADEID,INR_VOLUMEDAY,INR_VOLUMEDAYTO,INR_VOLUME24HOUR,INR_VOLUME24HOURTO,INR_OPENDAY,INR_HIGHDAY,INR_LOWDAY,INR_OPEN24HOUR,INR_HIGH24HOUR,INR_LOW24HOUR,INR_LASTMARKET,INR_VOLUMEHOUR,INR_VOLUMEHOURTO,INR_OPENHOUR,INR_HIGHHOUR,INR_LOWHOUR,INR_TOPTIERVOLUME24HOUR,INR_TOPTIERVOLUME24HOURTO,INR_CHANGE24HOUR,INR_CHANGEPCT24HOUR,INR_CHANGEDAY,INR_CHANGEPCTDAY,INR_CHANGEHOUR,INR_CHANGEPCTHOUR,INR_CONVERSIONTYPE,INR_CONVERSIONSYMBOL,INR_SUPPLY,INR_MKTCAP,INR_MKTCAPPENALTY,INR_CIRCULATINGSUPPLY,INR_CIRCULATINGSUPPLYMKTCAP,INR_TOTALVOLUME24H,INR_TOTALVOLUME24HTO,INR_TOTALTOPTIERVOLUME24H,INR_TOTALTOPTIERVOLUME24HTO,INR_IMAGEURL,EUR_TYPE,EUR_MARKET,EUR_FROMSYMBOL,EUR_TOSYMBOL,EUR_FLAGS,EUR_PRICE,EUR_LASTUPDATE,EUR_MEDIAN,EUR_LASTVOLUME,EUR_LASTVOLUMETO,EUR_LASTTRADEID,EUR_VOLUMEDAY,EUR_VOLUMEDAYTO,EUR_VOLUME24HOUR,EUR_VOLUME24HOURTO,EUR_OPENDAY,EUR_HIGHDAY,EUR_LOWDAY,EUR_OPEN24HOUR,EUR_HIGH24HOUR,EUR_LOW24HOUR,EUR_LASTMARKET,EUR_VOLUMEHOUR,EUR_VOLUMEHOURTO,EUR_OPENHOUR,EUR_HIGHHOUR,EUR_LOWHOUR,EUR_TOPTIERVOLUME24HOUR,EUR_TOPTIERVOLUME24HOURTO,EUR_CHANGE24HOUR,EUR_CHANGEPCT24HOUR,EUR_CHANGEDAY,EUR_CHANGEPCTDAY,EUR_CHANGEHOUR,EUR_CHANGEPCTHOUR,EUR_CONVERSIONTYPE,EUR_CONVERSIONSYMBOL,EUR_SUPPLY,EUR_MKTCAP,EUR_MKTCAPPENALTY,EUR_CIRCULATINGSUPPLY,EUR_CIRCULATINGSUPPLYMKTCAP,EUR_TOTALVOLUME24H,EUR_TOTALVOLUME24HTO,EUR_TOTALTOPTIERVOLUME24H,EUR_TOTALTOPTIERVOLUME24HTO,EUR_IMAGEURL
EGLD,5,CCCAGG,EGLD,USD,1026,58.33,1656324960,58.31,0.02673257,1.5579741796,1150316399,5558.478016639978,315637.92134740844,18736.044574009997,1077124.545143547,55.03,58.7,55.02,60.91,62.9,54.67,Bitfinex,47.43213106,2775.7739000933407,58.51,58.59,58.33,18736.044574009997,1077124.545143547,-2.5799999999999983,-4.235757675258576,3.299999999999997,5.996729056878062,-0.17999999999999972,-0.30763971970603265,direct,,23899822,1394076617.26,0,0,0,584646.6497792689,34086690.1467663,584646.6497792689,34086690.1467663,/media/35651026/erd.png,5,CCCAGG,EGLD,INR,2052,5069.90178666,1656324981,5070.273753041999,0.5,2534.95089333,9781733,12306.919063180078,62394870.94669668,37946.20872782,192383551.4261479,4844.6924612,6899.97680841,4328.193835599999,5573.67464124,7265.521798260001,4069.78658192,Binance,459.35607222999994,2328890.171311996,5075.48128239,5090.359937669999,5066.182122839999,37946.20872782,192383551.4261479,-503.77285458000006,-9.038433116503612,225.2093254599995,4.64857836206628,-5.579495730000417,-0.10993037742763738,multiply,BTC,23899822,121169750258.65598,0,0,0,584646.6497792689,2964101094.280699,584646.6497792689,2964101094.280699,/media/35651026/erd.png,5,CCCAGG,EGLD,EUR,2052,55.22194500000001,1656325057,55.246783775,0.5,27.6109725,9781733,12306.919063180078,679612.0076263818,37946.20872782,2095463.451326196,52.168523,55.63557376999999,51.9138066,57.756663,59.82507476,51.67188672,Binance,459.35607222999994,25366.53575610109,55.37793231,55.55587233,55.13231628,37946.20872782,2095463.451326196,-2.534717999999991,-4.388615734257346,3.053422000000012,5.852996834892204,-0.15598730999998622,-0.28167774326925976,multiply,BTC,23899822,1319794655.9937904,0,0,0,584646.6497792689,32285325.138545055,584646.6497792689,32285325.138545055,/media/35651026/erd.png
CRV,5,CCCAGG,CRV,USD,516,0.7828,1656325044,0.7838,2.79071068,2.1885590365764,1150293096,2175661.6552598146,1681927.4854636334,6035005.23664769,4745929.118524171,0.7482,0.79,0.7482,0.8286,0.8498,0.746,Bitfinex,103638.91798056997,81210.72235104156,0.7851,0.7857,0.7807,6035005.23664769,4745929.118524171,-0.04579999999999995,-5.527395607048026,0.034600000000000075,4.624431970061491,-0.0022999999999999687,-0.2929563112979199,direct,,1773389374.327966,1388209202.2239318,0,616577301.73,482656711.79424405,30474848.719557554,23877438.596946016,30474848.719557554,23877438.596946016,/media/37747537/crv.png,5,CCCAGG,CRV,INR,2052,68.03265126779999,1656325034,68.03265126779999,5.66695399,385.5379045523377,2923787971,523086.7210158395,35586976.47368759,1592025.50246198,108309715.8184399,65.8471368486,93.15094741349999,58.7940529042,75.9031008633,99.0248772504,55.4446001747,CoinEx,7019.2438179,477537.7668268517,68.1256428633,68.1628395015,67.95825799139999,1592025.50246198,108309715.8184399,-7.870449595500006,-10.369075183996147,2.18551441919999,3.3190728159146325,-0.0929915955000098,-0.13650013650015086,multiply,BTC,1773389374.327966,120648380865.67653,0,616577301.73,41947388548.23818,30474848.735357553,2073284756.451536,30474848.735357553,2073284756.451536,/media/37747537/crv.png,5,CCCAGG,CRV,EUR,1026,0.7406,1656324809,0.74,2.912,2.15488,1656324809.7009752,85019.08472502,62338.38389031561,161927.03873951,120379.2140438695,0.7121,0.7467,0.7094,0.779,0.8007,0.7096,Kraken,539.452,399.75298,0.7432,0.744,0.7406,161927.03873951,120379.2140438695,-0.03839999999999999,-4.929396662387675,0.02850000000000008,4.002246875438854,-0.0025999999999999357,-0.3498385360602712,direct,,1773389374.327966,1313372170.6272917,0,616577301.73,456637149.661238,30474848.719557554,22570129.010857716,30474848.719557554,22570129.010857716,/media/37747537/crv.png
FIL,5,CCCAGG,FIL,USD,2052,6.046,1656325005,6.046,0.24317261,1.469613668535,1150298959,153196.68490683928,914887.023249359,399211.61559458,2403729.351608263,5.823,6.105,5.812,6.213,6.339,5.803,Bitfinex,1582.6569722500003,9582.941963410092,6.059,6.062,6.041,399211.61559458,2403729.351608263,-0.16699999999999982,-2.6879124416545923,0.22299999999999986,3.8296410784818797,-0.0129999999999999,-0.21455685756725365,direct,,224297427,1356102243.642,0,224297427,1356102243.642,7140758.5836417945,43163122.320421726,7140758.5836417945,43163122.320421726,/media/37747014/fil.png,5,CCCAGG,FIL,INR,2052,524.286615429,1656325031,524.844565002,0.87,456.12935542323,11242845,175514.8703480525,92020097.3322402,345197.77580596437,180982573.5309278,513.13059465,717.224480085,457.764317498,568.146370779,734.871479595,431.946674032,Binance,1734.5320572000007,909391.941622489,524.286615429,525.9604641479999,524.100632238,345197.77580596437,180982573.5309278,-43.85975535,-7.7197985599842465,11.15602077899996,2.174109455821737,0,0,multiply,BTC,224297427,117596138851.2632,0,224297427,117596138851.2632,7140669.378129894,3743757380.157224,7140669.378129894,3743757380.157224,/media/37747014/fil.png,5,CCCAGG,FIL,EUR,1026,5.71,1656324904,5.721,0.3,1.713,2110679,4963.834435360003,27891.59674712705,22995.64845321,131836.5093546923,5.505,5.755,5.505,5.899,6.01,5.5,Coinbase,14.3,81.863,5.74,5.74,5.71,22995.64845321,131836.5093546923,-0.18900000000000006,-3.2039328699779634,0.20500000000000007,3.723887375113535,-0.03000000000000025,-0.5226480836236976,direct,,224297427,1280738308.17,0,224297427,1280738308.17,7140654.318129894,40773667.51320857,7140654.318129894,40773667.51320857,/media/37747014/fil.png
HNT,5,CCCAGG,HNT,USD,513,11.1,1656324781,11.13,1.79,19.869895,4347421,17706.140000000025,192766.660332,89573.69,987282.096121,10.6,11.16,10.6,11.36,11.72,10.58,binanceusa,59.53,662.5622040000001,11.15,11.16,11.09,89573.69,987282.096121,-0.2599999999999998,-2.2887323943661957,0.5,4.716981132075472,-0.05000000000000071,-0.44843049327354895,direct,,122112504.95484056,1355448804.9987302,0,0,0,778744.9600674312,8637083.193869486,728743.5656794535,8082067.716162935,/media/37747031/hnt.png,5,CCCAGG,HNT,INR,1026,963.5789125709999,1656325050,965.8107108629999,7.14,6879.953435756939,3767214,3106.4776443100054,2993336.350430356,14177.04484152,13660701.45186215,933.6203143739999,1313.188863537,834.0859036619999,1042.026303357,1356.29796234,787.2727494549999,Binance,377.77539682,364016.4060638936,967.298576391,967.4845595819999,963.5789125709999,14177.04484152,13660701.45186215,-78.44739078600003,-7.528350343294917,29.958598197000015,3.2088631465873254,-3.7196638200000507,-0.38454143433955534,multiply,BTC,122112504.95484056,117665034735.7061,0,0,0,778744.9600674312,750382221.7919221,728743.5656794535,702201932.5605209,/media/37747031/hnt.png,5,CCCAGG,HNT,EUR,1026,10.49541075,1656325057,10.5236794125,7.14,74.937232755,3767214,3106.4776443100054,32603.75886272591,14177.04484152,148793.9088329211,10.053392085,10.588443689,10.004305707,10.797896525,11.16790084,9.99557778,Binance,377.77539682,3964.907960870144,10.554072039,10.559066418,10.486069407,14177.04484152,148793.9088329211,-0.30248577500000096,-2.8013398192848578,0.4420186649999991,4.396711689574963,-0.05866128899999978,-0.555816643881445,multiply,BTC,122112504.95484056,1281620897.2124617,0,0,0,778744.9600674312,8173248.225400037,728743.5656794535,7648463.053225467,/media/37747031/hnt.png
ILV,5,CCCAGG,ILV,USD,1026,183.0466935,1656325049,183.05379,0.704,128.864872224,823519,142.62599999999986,26107.21770713097,747.56,136838.38619286,174.9853248,186.2369372,174.0507392,184.2980832,192.1712842,174.029024,Binance,6.563,1201.3354494405,183.80079,183.9029444,182.8647495,747.56,136838.38619286,-1.2513897000000043,-0.6790031009937298,8.061368700000003,4.60688272528783,-0.7540965000000028,-0.4102792485277146,multiply,BTC,7000000,1281326854.5,0,0,0,11280.21787989269,2064806.5848739373,10777.04587989104,1972702.6140118532,/media/37746810/ilv.png,5,CCCAGG,ILV,INR,1026,15901.5628305,1656324960,15901.5628305,0.704,11194.700232672,823519,142.62599999999986,2267976.300262891,747.56,11887372.30956858,15384.6722432,21831.8593938,13744.4934016,16873.8884181,22134.3793854,12983.3682368,Binance,6.563,104361.9568565715,15938.7594687,15938.7594687,15901.5628305,747.56,11887372.30956858,-972.3255876000003,-5.762308980051228,516.8905872999985,3.3597764003614916,-37.19663820000096,-0.23337222870479019,multiply,BTC,7000000,111310939813.5,0,0,0,11280.237879892691,179373411.39009973,10777.04587989104,171371872.18626854,/media/37746810/ilv.png,5,CCCAGG,ILV,EUR,1026,173.201625,1656325057,173.26681875,0.704,121.933944,823519,142.62599999999986,24703.05496724998,747.56,129478.606785,165.664928,176.0336386,164.8560576,174.8540325,182.2568204,164.8428288,Binance,6.563,1136.722264875,173.9057823,173.9546313,173.0474685,747.56,129478.606785,-1.6524074999999812,-0.945021099241724,7.536697000000004,4.5493618299221446,-0.7041572999999914,-0.4049073531006976,multiply,BTC,7000000,1212411375,0,0,0,11280.21787989269,1953752.0671514692,10777.04587989104,1866601.8590966833,/media/37746810/ilv.png
GNO,5,CCCAGG,GNO,USD,2052,125.343114,1656325047,127.553074,3.03387008,380.2747232986291,1656323366.6642137,52.047184939999994,6523.756235313503,72.83315555,9129.134519083384,122.341325,129.970392,121.386895,127.43005,134.683352,120.41064,Kraken,0,0,125.647795,125.761923,125.228986,72.83315555,9129.134519083384,-2.0869359999999944,-1.6377110422541579,3.0017890000000023,2.453618186659334,-0.3046810000000022,-0.24248813916710768,multiply,ETH,10000000,1253431140,0,0,0,3018.9420005309303,378403.5913319365,2617.493785530068,328084.8219539869,/media/37747765/gno.png,5,CCCAGG,GNO,INR,2052,10880.0166735,1656324996,10866.99785013,0.01100167,119.6983530363447,1656324996.6636992,77.00378656999999,837802.4818042353,96.00975676,1044587.754367479,10706.4005154,15378.099573,9564.9779802,11582.4251511,15378.099573,9019.6957222,Kraken,1.24403809,13535.1551616691,10880.0166735,10898.6149926,10880.0166735,96.00975676,1044587.754367479,-702.4084776,-6.064433557192391,173.61615809999967,1.6216109032187949,0,0,multiply,BTC,10000000,108800166735,0,0,0,3018.9420005309303,32846139.302105967,2617.493785530068,28478376.029349774,/media/37747765/gno.png,5,CCCAGG,GNO,EUR,2052,118.574916,1656325043,120.6594091,3.03387008,359.7408898909133,1656323366.6642137,52.047184939999994,6171.490582296965,72.83315555,8636.185301356185,115.774253,122.85256,114.9183,120.928475,127.672824,113.957424,Kraken,0,0,118.873483,118.945832,118.453655,72.83315555,8636.185301356185,-2.353559000000004,-1.946240535986255,2.800663,2.4190723994565526,-0.29856699999999137,-0.2511636678467572,multiply,ETH,10000000,1185749160,0,0,0,3018.9420005309303,357970.79412182706,2617.493785530068,310369.10574974987,/media/37747765/gno.png
PCI,5,CCCAGG,PCI,USD,513,0.3044355534,1656325049,0.304447356,35.39182984,10.77453130317903,16563248870001,1046020.9850123201,318445.9774402388,1344975.8991872,409458.4821787179,0.2997044325,0.317204945,0.2916186664,0.3065213184,0.3228390025,0.2913731135,Upbit,173.42258773999998,52.79600147068695,0.30519081,0.3053604316,0.3004970445,1344975.8991872,409458.4821787179,-0.002085765000000017,-0.6804632744265323,0.0047311208999999965,1.5785955718222475,-0.0007552565999999761,-0.2474702957143356,multiply,BTC,3941000000,1199780515.9494,0,0,0,2466258.2363516297,750816.6910110165,2466258.2363516297,750816.6910110165,/media/37746963/pci.png,5,CCCAGG,PCI,INR,513,26.4468097602,1656324887,26.4468097602,35.39182984,936.0009908438495,16563248870001,1046020.9850123201,27663917.99579784,1344975.8991872,35570321.73785781,26.349949455,37.1847489675,23.0286343772,28.0643533272,37.1847489675,21.7377787907,Upbit,173.42258773999998,4586.474186081372,26.4654080793,26.4654080793,26.1306383355,1344975.8991872,35570321.73785781,-1.6175435669999985,-5.763694420965951,0.09686030519999989,0.3675919962025593,-0.018598319100000538,-0.07027406886858951,multiply,BTC,3941000000,104226877264.9482,0,0,0,2466264.96625163,65224840.38070293,2466264.96625163,65224840.38070293,/media/37746963/pci.png,5,CCCAGG,PCI,EUR,513,0.28806165,1656325057,0.2881700775,35.39182984,10.19502890022964,16563248870001,1046020.9850123201,301318.5308772742,1344975.8991872,387435.9767300985,0.2837410125000001,0.2998263475,0.2762131542,0.29081414,0.306183155,0.2759928612,Upbit,173.42258773999998,49.95639677165417,0.2887607097,0.2888418207,0.2843645535,1344975.8991872,387435.9767300985,-0.0027524899999999963,-0.9464773617954052,0.004320637499999891,1.522739861231689,-0.0006990597000000043,-0.2420896183300952,multiply,BTC,3941000000,1135250962.65,0,0,0,2466264.96625163,710436.3555156388,2466264.96625163,710436.3555156388,/media/37746963/pci.png
GRT,5,CCCAGG,GRT,USD,2052,0.1137,1656325038,0.1136,9.69,1.101753,30659988,6242177.243681448,690498.3506162638,27649756.57638865,3173271.7736524367,0.108,0.1142,0.1075,0.1208,0.1233,0.1074,Coinbase,64410.13790000001,7313.994902764998,0.1138,0.114,0.1133,27649756.57638865,3173271.7736524367,-0.007100000000000009,-5.877483443708616,0.005699999999999997,5.277777777777775,-0.00010000000000000286,-0.08787346221441376,direct,,10399365616.498188,1182407870.595844,0,0,0,150288928.87101138,17117345.66355104,150288928.87101138,17117345.66355104,/media/37747239/grt.png,5,CCCAGG,GRT,INR,2052,9.8757074421,1656325004,9.857109122999999,5.51,54.415148005971,4593458,2254823.479935921,22267977.02142499,7589685.55358091,74953514.10469785,9.5044729964,13.4117196276,8.4746696094,11.0728768365,14.3949096003,7.9741600589,Coinbase,210996.26910511003,2083737.425056669,9.8757074421,9.8943057612,9.857109122999999,7589685.55358091,74953514.10469785,-1.1971693944000013,-10.811728623709786,0.37123444569999897,3.9058919504596528,0,0,multiply,BTC,10399365616.498188,102701092411.97,0,0,0,150288913.73298955,1484209343.8180099,150288913.73298955,1484209343.8180099,/media/37747239/grt.png,5,CCCAGG,GRT,EUR,1026,0.1073,1656324895,0.1074,10,1.073,4268428,1362875.86859347,144422.11263142226,3751841.34227351,405534.8639048026,0.1023,0.1077,0.1023,0.1147,0.1167,0.1019,Coinbase,108598.74340335,11652.926483078863,0.1077,0.1077,0.1073,3751841.34227351,405534.8639048026,-0.00739999999999999,-6.451612903225798,0.0050000000000000044,4.887585532746827,-0.0003999999999999976,-0.37140204271123267,direct,,10399365616.498188,1115851930.6502557,0,0,0,150288913.73298955,16128962.731428634,150288913.73298955,16128962.731428634,/media/37747239/grt.png
BSV,5,CCCAGG,BSV,USD,513,61.77,1656325005,61.772,0.07018099,4.33522011428,1150278785,3408.8695105699967,208961.22872365755,4234.31940433,260742.496620551,60.96,62.16,60.56,63.6,64.15,60.56,Bitfinex,51.32592286,3171.2219537961096,61.82,61.91,61.64,4234.31940433,260742.496620551,-1.8299999999999983,-2.877358490566035,0.8100000000000023,1.3287401574803186,-0.04999999999999716,-0.08087997411840368,direct,,19084882.89423905,1178873216.3771462,0,19084882.89423905,1178873216.3771462,217341.60610359185,13424379.596033957,217341.6061035911,13424379.59603391,/media/35309257/bsv1.png,5,CCCAGG,BSV,INR,2052,5371.19455608,1656325051,5369.334724169999,2.29,12300.0355334232,24101497,8970.24990102704,48180957.43507359,17373.497218307188,93316433.67904258,5364.29497326,7416.781794060001,4754.40528964,5818.64979249,7555.436790210001,4489.56134823,OKEX,171.1931151471898,919511.5281169623,5373.05438799,5378.63388372,5367.47489226,17373.497218307188,93316433.67904258,-447.45523641,-7.690018343903775,6.8995828200004325,0.12862049634469308,-1.8598319099992295,-0.03461405330562776,multiply,BTC,19084882.89423905,102508619104.96112,0,19084882.89423905,102508619104.9611,217340.58380359187,1167378560.5411017,217340.58380359111,1167378560.5410976,/media/35309257/bsv1.png,5,CCCAGG,BSV,EUR,2049,58.4834025,1656325057,58.505415875,1.02,59.65307055,16563250570001,8971.27220102704,524670.5230697254,17374.51951830719,1016121.018233265,57.76369665,59.80265182,57.02592954,60.29519424999999,62.21226546,57.00154068,Bibox,172.2154151471898,10071.7434407577,58.62471471,58.70207628,58.41111042000001,17374.51951830719,1016121.018233265,-1.8117917499999905,-3.004869247933455,0.7197058499999969,1.2459483927436574,-0.14131221000000238,-0.2410454544623956,multiply,BTC,19084882.89423905,1116148887.9691472,0,19084882.89423905,1116148887.9691472,217348.29760359184,12711267.971440647,217348.29760359108,12711267.971440604,/media/35309257/bsv1.png
HT,5,CCCAGG,HT,USD,2052,5.35,1656324881,5.377,6,32.0862,945893101,75438.90300000002,400104.3011986007,176664.07888,935668.413937452,5.298,5.425,5.157,5.438,5.503,5.147,btse,868.6000000000001,4678.755,5.36,5.416,5.157,176664.07888,935668.413937452,-0.08800000000000008,-1.618242000735566,0.0519999999999996,0.9815024537561269,-0.010000000000000675,-0.18656716417911706,direct,,207350657.2544121,1109326016.3111048,0,0,0,1890593.9171906027,10105193.048899176,1890593.9171906027,10105193.048899176,/media/37747536/ht.png,5,CCCAGG,HT,INR,516,467.561742174,1656325043,467.561742174,0.0354,16.5516856729596,16563250430001,33878.965207787594,15840507.9956055,79364.7516843129,37107921.56472424,464.1289342599999,635.796182346,413.491189714,496.025686251,641.5944821850001,385.44374453,Bibox,221.21588689000015,103432.085470855,467.375758983,467.9337085559999,467.375758983,79364.7516843129,37107921.56472424,-28.463944077000008,-5.738401229205017,3.4328079140001364,0.7396237684412744,0.18598319099999117,0.039793076004773276,multiply,BTC,207350657.2544121,96949234546.79689,0,0,0,1890593.4171906027,883969151.8843342,1890593.4171906027,883969151.8843342,/media/37747536/ht.png,5,CCCAGG,HT,EUR,2052,5.0927355,1656325057,5.094652425,8.2632,42.08229198359999,111200994241572000000000000,33895.4916077876,172620.773400932,79381.2780843129,404267.8529353523,4.99782415,5.126522362,4.959551829,5.1420489,5.28295681,4.89377148,huobijapan,237.74228689000017,1210.758584295888,5.099477607,5.106999443999999,5.086178811,79381.2780843129,404267.8529353523,-0.04931339999999995,-0.959022385026326,0.09491135000000028,1.8990534110729023,-0.006742106999999997,-0.13221171891695685,multiply,BTC,207350657.2544121,1055982053.1478771,0,0,0,1890711.3500906029,9628892.812859342,1890711.3500906029,9628892.812859342,/media/37747536/ht.png
RUNE,5,CCCAGG,RUNE,USD,2052,2.202983013,1656325049,2.20306842,12,26.435796156,9011748,1432278.6618465867,3155285.561930402,3485340.5396078704,7678146.003276392,2.155768725,2.23656368,2.131703164,2.34386064,2.42950029,2.131437205,Binance,77663.65056199009,171091.702915632,2.2176198,2.223144112,2.200793301,3485340.5396078704,7678146.003276392,-0.14087762700000006,-6.010495018167977,0.047214287999999716,2.190136977703845,-0.014636787000000151,-0.6600223807525596,multiply,BTC,500000000,1101491506.5,0,0,0,44110918.99278102,97175605.22891566,44110918.99278102,97175605.22891566,/media/38553142/runo.png,5,CCCAGG,RUNE,INR,2052,191.376703539,1656325044,191.376703539,12,2296.520442468,9011748,1432278.6618465867,274104768.8534498,3485340.5396078704,667012983.1809936,189.53472415,262.18399272,168.337004522,214.598232495,279.83099223,159.015050881,Binance,77663.65056199009,14863013.42935847,192.306619494,192.678585876,191.376703539,3485340.5396078704,667012983.1809936,-23.221528955999986,-10.820932067341717,1.8419793890000165,0.9718427044229914,-0.9299159549999843,-0.4835589941972839,multiply,BTC,500000000,95688351769.5,0,0,0,44110953.46278102,8441808863.66927,44110953.46278102,8441808863.66927,/media/38553142/runo.png,5,CCCAGG,RUNE,EUR,1026,2.088,1656325039,2.088,38.6,80.5968,541170,237558.60000000085,492181.7889999994,280157.4,583923.9374,2.04,2.113,2.026,2.226,2.297,2.026,Binance,542.2,1133.122,2.1,2.1,2.085,280157.4,583923.9374,-0.1379999999999999,-6.199460916442044,0.04800000000000004,2.35294117647059,-0.01200000000000001,-0.571428571428572,direct,,500000000,1044000000,0,0,0,44110918.99278102,92102554.14312677,44110918.99278102,92102554.14312677,/media/38553142/runo.png
1INCH,5,CCCAGG,1INCH,USD,2052,0.7179,1656324919,0.7205,1.47,1.05546,5141563,193048.83411580967,136431.25154928412,1596797.2864720998,1179091.7199443358,0.6923,0.7229,0.6869,0.7608,0.7744,0.6869,Coinbase,23.369999999999997,16.79426828,0.7209,0.7209,0.7179,1596797.2864720998,1179091.7199443358,-0.04290000000000005,-5.638801261829659,0.025599999999999956,3.6978188646540455,-0.0030000000000000027,-0.4161464835622143,direct,,1500000000,1076850000,0,539035948.6850792,386973907.56101835,18538341.66106286,13341426.426463041,17399037.98437182,12523520.316966543,/media/37747036/1inch.png,5,CCCAGG,AAVE,INR,2052,5854.75085268,1656325051,5854.75085268,0.0026,15.222352216968,16563250510001,14291.797446919425,83674913.28868136,43386.60886644,254017785.2556832,5750.7608986,8014.25877747,5112.8854661,6477.14299905,8457.95476515,4828.19006306,Bibox,172.3217920599999,1008901.15899863,5862.19018032,5862.19018032,5849.17135695,43386.60886644,254017785.2556832,-622.3921463699999,-9.609053659326124,103.98995408000064,1.8082816502650387,-7.439327639999647,-0.12690355329948638,multiply,BTC,16000000,93676013642.88,0,0,0,609192.7731626417,3566671908.1204705,609192.7731626417,3566671908.1204705,/media/37747534/aave.png,5,CCCAGG,1INCH,EUR,1026,0.6821,1656324377,0.6825,1173.02052786,800.00000000052,1656324377.2432563,29310.46327073,19542.54196067033,126162.02837195,87713.85403212089,0.654,0.684,0.6491,0.721,0.7331,0.6526,Kraken,1173.02052786,800.00000000052,0.6831,0.6831,0.6821,126162.02837195,87713.85403212089,-0.038899999999999935,-5.395284327323154,0.028100000000000014,4.296636085626913,-0.0010000000000000009,-0.14639145073927695,direct,,1500000000,1023150000,0,539035948.6850792,367676420.59809256,18538174.263962857,12646547.399928682,17399037.98437182,11869542.543619633,/media/37747036/1inch.png
AAVE,5,CCCAGG,AAVE,USD,1028,67.39,1656325039,67.441,3.72,250.728,4384171369,35923.1629534103,2396573.2534836745,127870.60538577,8750670.794715049,65.42,68.11,64.91,70.79,73.01,64.9,ftx,720.7107973500001,48601.50489597325,67.61,67.63,67.25,127870.60538577,8750670.794715049,-3.4000000000000057,-4.802938268116973,1.9699999999999989,3.01131152552736,-0.21999999999999886,-0.32539565153083694,direct,,16000000,1078240000,0,0,0,609192.7731626417,41186971.68119843,609192.7731626417,41186971.68119843,/media/37747534/aave.png,5,CCCAGG,1INCH,INR,513,62.43455721869999,1656324932,62.43455721869999,28.1,1754.41105784547,7546374,154569.95319221015,9650506.586870823,501747.63365672005,31326391.34288781,60.7620588836,85.18458763470001,54.06938329739999,69.6513350034,89.9240675031,51.0751974027,Binance,4072.36,254255.9934351451,62.5275488142,62.58334377149999,62.3787622614,501747.63365672005,31326391.34288781,-7.216777784700014,-10.361291401446547,1.672498335099995,2.7525373001332105,-0.0929915955000098,-0.14872099940513164,multiply,BTC,1500000000,93651835828.04999,0,539035948.6850792,33654470781.11481,18538174.263962857,1157422701.8136206,17399037.98437182,1086301232.5855968,/media/37747036/1inch.png,5,CCCAGG,AAVE,EUR,2050,63.77,1656324993,63.91,3.707,236.35832,2273947,1562.0899812399985,98763.59122593419,4915.0037415,317707.52743005205,61.87,64.29,61.44,67.15,69.32,61.41,Coinbase,24.578583560000002,1569.2461253196,63.9,63.9,63.66,4915.0037415,317707.52743005205,-3.3800000000000026,-5.033507073715566,1.9000000000000057,3.070955228705359,-0.12999999999999545,-0.20344287949921042,direct,,16000000,1020320000,0,0,0,609185.3334626417,38852026.45374726,609185.3334626417,38852026.45374726,/media/37747534/aave.png
